0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
53543084,2576313.341,-2431383.626,430189.7056,-531221.1442,353775.2723,-126944.4298,237632.2011,-39970.51809,155493.7952,52204.71695,45810.55737,-30314.00366,-80368.99761,-139622.807,-101136.0231,-97768.28894,-19326.44524,-67233.98953,-2829.025315,-39108.82716,22234.86193,13523.06472,34125.24935,14995.62327,13868.5944,-2578.791596,20886.81481,9307.110251,10823.76781,0
143584544,35931368.94,7871921.003,-5409915.865,1232036.206,-1989464.245,-2165437.785,-1183328.238,5381288.244,417177.9616,-1659769.131,510961.9608,2606496.214,1338525.144,116746.6576,280694.6904,1467166.364,-585431.2914,-187636.6708,1003643.736,2260006.68,1698527.587,1330303.8,-559688.2126,-585556.8543,-708048.0066,-633629.9942,-294873.4743,-959891.369,-356473.895,0
120797914,1946014.667,2493453.636,-5194564.974,6557068.154,-1200753.397,756110.6367,-896464.314,-702118.5277,-347255.2711,-1976020.057,-481400.4999,557155.309,1304398.658,-145864.5247,-1639226.48,-780677.6698,1911459.018,-448656.8661,1225513.682,-1789957.927,1384249.675,-335419.3189,-571442.675,-724794.8011,238026.5077,-1961506.812,301087.6018,-815584.8072,263743.3227,1
177789758,47461392.3,-19617809.85,1565117.821,3727783.081,533249.4324,-3144097.927,2431938.112,-1443841.527,-56637.61424,146255.1672,-601572.8206,1365193.697,-824380.1139,1845977.395,-760221.8396,8062.973222,-248312.1042,257809.2702,-390446.5851,-280590.8952,182885.7554,152665.8006,466982.082,-37154.8608,235823.3581,211931.6637,-253949.4712,-279091.2365,-39548.30628,1
114154422,-1521516.054,-1061819.092,-545519.1522,1116707.68,-631703.4026,887351.8724,-28666.89819,700493.2078,888862.2866,-279101.6251,106492.681,-378265.8961,-661.3579251,2066.795389,130172.0451,160922.7453,-67843.24685,-230179.0576,-198564.8187,-153288.5952,-27355.69804,-461569.5974,-109388.9464,119057.4613,-214767.5027,116252.8961,-2793.411589,-31797.87454,-74797.1486,1
96060042,17591299.45,782871.7757,-3537090.256,-731847.6645,3240569.408,5689312.497,2933061.655,616604.9538,239255.539,1377347.252,-1061577.109,-1377716.084,-1464907.499,-1599675.28,-168552.7134,-738760.0793,-517239.4284,-268632.5348,135660.1035,-1172330.316,-472720.1185,90351.44848,-126032.5554,-144404.3179,288974.8414,1419081.765,6422.105623,90508.43868,393297.7828,0
173671988,-12677080.25,-4131466.859,7837667.177,-2179690.287,487626.6782,569095.807,168142.2494,-2832783.906,3549514.772,-1128324.353,-841878.791,1558608.643,-2534328.355,536420.8051,938380.1471,441072.5261,-1350849.637,49299.45749,545182.4669,-166819.0676,191442.1306,453133.8786,-1063280.421,452051.2366,268865.6708,-184500.8129,23309.43356,-71243.52261,131308.5221,0
78088618,-2399714.936,4387755.47,-6494901.086,1868709.878,3807381.716,-2334481.252,1815738.613,-696034.6219,-63097.95055,1502651.789,-1247506.174,1205642.068,-574390.269,-487978.5877,-209911.6143,-340825.7843,657982.5206,266504.1242,532198.0674,137136.7674,-1040308.005,86243.58338,57716.50414,280246.2014,11921.44811,-150917.0057,-136700.6609,-391128.5467,685881.7065,0
161411296,7269741.524,9159592.131,-9367556.274,19199338.97,-1271584.618,11707447.05,-2223700.662,6854894.676,730569.8804,1369431.062,462001.3337,1095174.518,-998840.5092,-202943.3189,-1561123.574,1656031.257,-977495.4462,2439693.667,850202.7522,1657274.454,1967709.737,79340.40388,3086213.652,-1179312.678,3467276.584,-1338102.786,2056986.896,-637953.5196,981583.7879,1
31243450,-1930781.943,-3178836.298,-1015133.474,569657.0397,-1951447.081,1119454.53,-304800.3824,-802914.3896,2554150.718,1072858.084,-1071253.124,-294600.5991,858210.3005,-1491660.464,410327.5533,-195048.125,784600.4405,454589.2833,-353309.6995,-813819.035,315837.5801,649143.9407,-169770.3612,-198740.8215,-484086.0409,186372.0923,17079.60653,104233.1092,146565.0375,0
104880638,-16223073.16,1115984.047,-3653241.815,-4532511.676,2092387.255,-898456.7361,-263278.9608,-927343.1404,1018077.925,-1590210.914,947421.4584,-1433160.961,221410.5911,48979.91924,565597.256,-160852.1557,859897.1779,-157476.5648,-24432.21968,-409590.9967,-338616.9335,985266.5309,-73633.51109,-758336.8206,330005.207,364625.385,-570969.4108,360893.9027,-172715.9052,0
87376742,24076942.36,6252750.108,5843125.872,3734436.965,3176549.635,3297634.07,134266.3588,-1189738.251,-1567173.66,-2177236.035,-883544.1667,-1221125.496,-679218.291,92024.10208,-151229.8963,823218.7272,1739667.396,1215047.788,1881233.313,1626214.859,1298783.737,584713.2993,1024050.203,1069423.896,628842.4701,871238.3969,-69977.69936,-83690.14349,-28955.08896,1
147426996,12506131.17,3032224.346,1882779.996,1247454.53,1536161.666,-5161223.008,832475.7497,991770.3649,-2545224.334,1145672.882,-3401.569293,309911.7072,100404.048,332886.6302,-50364.87021,-307083.3728,-256974.5697,1238282.371,-894756.9109,-844163.9821,1376405.194,-967292.8241,468226.469,-456976.1761,495236.5696,-794469.2106,768146.0232,-253544.7432,-250513.4112,0
97720638,10179486.37,-174106.3859,-3874879.258,-361708.8339,-423486.5501,-1704764.421,-1215880.222,-782715.3488,1514042.958,799935.5879,-2116035.621,-1458823.872,-1370836.381,-1307999.353,259436.6412,-176479.2164,-1299830.744,-1744232.3,82740.2575,-713383.7706,1053547.458,396986.9658,478720.881,261017.1465,46363.90351,426213.8053,-189808.2824,-620298.6625,48620.15329,1
73834208,-163944.9654,3791618.351,-3064953.629,-1990831.058,2050232.433,-477778.8164,-2011540.799,-342020.7112,460026.9952,78497.25638,-552653.0134,-161213.2025,894605.3518,288246.0917,-953741.9358,-219682.9906,987477.756,-264443.8337,-861280.525,634454.5083,696890.7119,-617786.238,-322353.4186,368743.0571,-5195.827867,-386073.9469,-159777.1503,317367.6316,236505.5563,1
170317056,27292442.53,-7406253.17,-16194674.92,-2213010.756,-960901.3104,2831735.45,1126311.186,-3145643.563,318704.1646,65556.88637,-179773.9134,-702175.121,-506080.3532,750022.7843,560132.3889,-1253701.763,332245.6046,359782.8824,-128155.8383,-462524.025,51939.22195,446104.5299,-308197.8709,-176465.7567,198103.8553,28940.18805,92684.86572,-223547.6359,-223886.4237,1
108388708,21471625.65,-14916184.57,3854648.687,5439944.211,-34116.29471,632804.6316,1135720.555,-1975440.6,-59769.48912,599919.6879,-1023052.727,2191978.484,-1202820.163,-402264.0822,897634.9859,-372960.7443,568726.2271,-240607.7425,-330496.4268,-201366.1757,10919.78617,451589.9168,326211.1768,-321390.1657,-374773.9901,-353994.5916,282610.5063,568763.7702,167478.5351,0
99531356,33021782.08,-11113445.84,-23121076.48,-8069963.545,736177.5006,-2733283.458,-4073665.982,1581776.519,5183599.784,2318097.55,335172.4536,3861411.325,4521478.866,1623835.103,-245839.1014,-202915.7561,777115.7744,-644881.3791,-1626582.388,-1690781.718,449706.2311,493183.898,-1319076.601,990269.5314,2495235.73,581920.417,-324514.1396,1852787.736,1269498.505,0
105648422,-43792466.3,253763.5727,5589867.6,7526879.917,-4203123.007,-4705003.364,10410631.86,-6142265.614,-2638435.394,2648517.932,2532783.281,-1647213.355,-1163491.673,574193.7717,1616443.706,23118.75384,-1347344.842,-1568369.368,3118388.796,29134.16149,-1921594.701,440172.3641,898016.5559,-233460.0727,-845335.7434,591191.9095,491599.8448,-1346012.352,3271.368174,1
170293442,28122232.69,14859710.26,9526493.184,8392831.619,2013024.531,2352969.476,185855.9523,2000761.793,629900.0035,2444172.025,1079916.85,2048210.755,801470.6374,1093104.925,360004.731,548153.555,187651.5767,305089.5831,-130121.1134,103275.6766,-17796.78216,277884.0902,243182.6809,399673.1722,20810.25663,214087.521,-77566.34203,372769.7,114269.235,1
142861368,3016225.666,-7471085.838,-5435606.034,-3064760.605,-1033479.207,-850924.3562,-3544951.327,489671.9102,3261458.005,1610108.494,86374.27424,2107585.228,63288.83771,-1935429.896,-75696.07238,45586.00953,-428425.3443,-10047.47009,318038.8679,620877.6917,430703.8567,790094.2626,-1247945.969,-680931.3047,77901.58824,131037.955,491960.1204,336139.9458,-779847.2191,0
191030940,186278.3619,-9840922.695,5764152.233,-3971306.781,-4239344.636,-872060.2198,-135439.6237,-362918.7589,-1164792.727,-367218.0526,63856.25956,1434927.679,-1182820.541,-537217.033,-714055.6241,808808.7712,-329145.8275,-179475.2266,-637084.8736,654794.7496,-1009769.516,-79994.33159,-1152211.281,1084105.726,-436924.9748,305765.5132,-493882.1361,-390235.8878,784155.7106,0
182670740,23175150.05,-4076294.006,-10466423.85,-3976047.725,3507620.255,-2192108.223,-4955180.909,2271577.884,-735119.5634,-2584124.26,3839217.534,4076400.344,-3694129.084,-721363.5588,1546007.013,-731338.9414,582704.2404,1174164.942,-515268.9493,-838204.3069,47573.91269,435558.1299,-291271.2762,63397.91223,446216.4784,-22088.23886,-179367.9986,-764160.3685,-174893.8637,1
156097994,-12353071.14,-2974008.924,13070405.41,131128.5405,2639443.559,-1497387.826,4920987.143,-206727.0722,3295876.045,5059.270568,-382659.6607,322333.8484,208833.7137,-109289.1001,94717.28382,-1493617.637,-445644.4087,73984.96353,-138600.9481,-751429.6772,-181688.5864,-81318.18277,431635.6288,-308238.4015,898852.2761,-949852.1153,111517.4932,531828.7433,191944.4562,1
85408590,24012780.54,6128077.39,5944737.21,3738860.643,3265527.863,3252594.457,145534.2912,-1177350.996,-1526571.726,-2136971.876,-928415.8003,-1223315.925,-724334.6587,122893.8519,-158027.1643,835440.479,1739727.65,1227495.014,1892101.868,1621590.112,1321959.99,601664.1781,1052910.576,1051611.55,600905.5556,880842.2782,-29276.47315,-77596.75194,-24006.59289,1
165570710,17838166.78,48517066.45,14678696.62,-6319427.788,-8749007.382,-12140673.71,-12657530.96,-5296079.747,3885767.016,4591995.281,3479640.533,1772945.927,-2100708.26,-4690743.963,-2942571.928,493122.9695,436079.6437,1471442.533,2899267.081,1066236.419,338644.8443,330608.4974,-1027865.603,-956867.9367,372169.6226,1172660.864,1260824.026,699042.1752,651743.2424,1
150444264,-9353925.955,-1778936.102,-3325782.267,-5308858.211,-544397.3368,-1039024.569,-652551.7654,-449110.7581,-238641.4798,144689.8151,535756.3917,60935.59833,7058.627602,386838.5554,846388.8192,237153.9359,-109114.6961,4878.201779,273021.7212,259229.4469,188147.1878,41931.27558,419341.2941,289163.8745,214940.335,105060.4209,161490.6775,33498.56868,6314.441945,1
155719740,-3575358.514,-304329.2293,-4962223.093,-1090522.51,-2739711.793,-788251.6312,-2183509.725,-3441672.555,-261966.2686,-2949742.975,-2757212.48,-1678339.713,-1563338.967,-2641294.789,-1345358.87,-2676881.308,-1638260.93,-1658931.383,-1365652.014,-2009270.063,-1849899.34,-1099731.821,-1468712.116,-1319664.338,-1779927.838,-1026214.036,-863479.9934,-1225418.882,-1741889.833,1
151513782,-4058700.286,-5776367.687,-5371253.617,-2312647.975,526209.0716,22831.22833,589314.4532,2419336.999,1353711.163,-1720154.149,-294153.6716,1444332.134,-1022601.735,1475298.759,546163.6648,-1076471.431,495840.3937,-168203.107,-735928.986,-1366421.776,-878309.9175,243121.5216,154171.365,538862.831,-289609.8086,-1464376.02,39811.22155,-98699.92374,438613.5256,1
49616998,7759822.006,-6507976.779,3609172.792,-2308993.906,911862.309,2976223.689,-1948514.703,78987.84325,-947336.6078,-802544.9875,571788.1317,-439515.1885,-804224.368,-162960.1229,1221433.695,-187301.7753,-802708.5141,1040502.207,312947.2638,-838445.1346,303926.3781,242955.2068,-544549.363,59027.43788,-97301.0219,-279289.8152,296319.3641,-137804.2657,67717.60642,1
246036902,28585300.35,-5648402.077,802666.0458,-2921233.139,-3764495.068,3815203.32,974514.7597,864790.8865,-1646004.213,-434140.6113,867639.0514,-370130.3501,-972034.0006,-157474.5289,864757.9082,207248.5038,-684184.9889,141464.0583,-450254.5299,409095.6707,50679.68524,-310976.3246,597092.7612,-629004.8505,-206407.8414,343291.5612,67064.13164,-57142.202,156322.0568,1
140616780,410316.6984,2594903.984,1021394.742,-3703561.936,-441211.7346,-1631421.735,1775501.937,299672.6602,-512257.6278,-146248.5444,784881.2395,-429189.4602,-1040694.321,-257600.8439,624281.6381,518257.2961,-527380.4708,-153600.8607,409542.0334,-71198.77683,-516671.7743,535014.0087,559750.1292,-249599.381,-781376.5886,-135811.4357,178955.3327,139464.0521,-124341.8001,0
179378200,467620.8847,-64471.17899,46719.26852,-180568.5166,149823.2149,72520.74922,-73429.16368,-85242.02026,65357.15343,30168.40448,-54633.6585,-16100.54399,62226.10054,-43667.06179,-30081.05055,10155.46463,37351.36178,-42040.94908,-24398.06082,23134.21008,25892.5505,-26369.67561,-2717.369992,-298.6739316,1151.284054,-25097.12648,10827.10798,11245.48546,-4325.071949,1
104992106,18255133.68,-2559218.183,-2452489.846,1330621.033,6654236.798,-3497250.06,-75973.35636,-1667133.949,-2928732.534,-6477915.026,946739.8734,-65351.59893,-1326396.555,378269.1268,1721182.487,-1103952.906,1091234.896,-404894.3316,722113.3626,314059.3471,176433.5187,-1332555.131,-269843.3971,423497.0732,-449864.3062,627962.7332,-336392.0722,382539.7384,-988775.7042,0
164585080,4001893.794,14754724.23,3446059.205,3190886.75,44284.44138,-2405318.35,2326684.468,896988.7927,1243919.609,721551.2337,-162549.4736,-322038.1104,-951147.4842,-1443310.819,-790582.801,-738852.9964,565712.9013,515246.4684,-583638.2203,1162559.07,874418.7828,550435.7927,122712.5487,-610347.9516,-173901.7537,-787454.6998,-154065.3171,129609.0828,406399.088,0
88711116,-510048.1964,-4021593.124,9066795.957,5510584.485,-2891033.025,260429.1614,4751656.832,-62524.13492,316605.6717,-4090182.427,-168225.8142,642197.4198,-1945017.263,-2425764.154,-1277434.894,610042.012,133005.4148,-1041526.421,-1792020.622,-942326.3504,544018.4174,-2014612.071,94888.29934,-359757.2955,1355464.102,-160144.6019,-192113.7632,31136.78623,254464.2234,0
122548364,29402124.89,18157509.07,10378943.06,4140868.854,2048412.152,-606614.8527,773256.3944,-2183372.39,-1176733.838,-2847510.903,-602193.3532,188138.1261,575539.7727,165692.3488,1221994.428,-22940.65668,641029.0554,-328060.6093,-738630.1706,-1056327.957,-1025039.825,-597420.4049,180874.1864,263493.2128,-177974.5681,-350957.729,-168190.1513,170909.7249,747525.7529,0
137319970,1356679.444,-5521406.002,1420838.484,6068576.476,295957.1123,2017022.303,-1515082.223,-3134664.214,-1726011.058,-387539.1445,-1123098.4,142245.1411,1166782.709,-573657.7322,603608.4523,-658288.5889,-46047.6472,262046.8203,673974.3017,-195155.7376,389942.7863,-757156.5013,54059.6854,-219869.4436,282957.4038,26857.82313,697901.2316,-231367.774,7233.526759,0
91168834,-20847364.39,4067011.998,-7601719.656,3499807.082,-3922485.524,3394842.545,-3162395.685,231229.4056,2861109.277,-1180522.454,-294004.1986,-500564.136,2571678.695,-845237.239,-54950.07176,-484554.5322,-1006747.887,522566.5033,1283949.163,-405700.2945,-130570.4924,474192.5813,-30422.99985,-216560.3636,-408189.0081,-254177.0744,9762.887618,309115.0899,-4349.736757,1
186669694,50954753.11,6791724.957,-4454159.237,-7122211.552,1814248.127,3735205.47,-1850084.87,860291.2064,57680.95518,1230643.377,-545355.7229,-386569.6835,-7713.85734,-1031610.4,1145086.491,640756.6564,663379.0678,-1205772.646,-851142.6814,522181.1762,279634.4372,-416002.8341,-97625.24765,-85141.9816,85127.87305,-295195.0695,-127774.2182,239365.3015,206128.0909,1
129946752,30669628.55,-663407.6877,-10641330.6,3146108.501,5144944.529,-4927869.784,2223832.406,2247739.046,-2137208.897,-49834.12595,1346016.27,-808235.5224,553522.2406,17619.94697,128613.5104,-83610.64049,-244806.9783,213804.7166,248197.3801,-549102.7132,578275.7349,-131203.233,-171134.8032,265434.7196,272493.453,-708481.4086,576543.5588,174065.1841,-533027.7643,1
151031188,20722653.94,-2241659.243,7261306.921,-4782210.826,706773.3613,-2602434.926,2594141.502,-443502.09,1208298.553,821293.0914,1614345.136,-1986051.519,-1485813.084,1581572.093,-1039221.712,-400274.4921,-1124803.146,1181976.224,-827919.2292,282336.7271,-986173.9074,-89375.01237,610699.0737,-403857.2877,-546874.8857,-151621.9857,287758.1151,-1139467.988,436425.4211,0
163736656,5999221.964,733726.3488,-701958.26,10505745.38,4631630.278,-388069.5752,3521040.281,-1699310.095,119537.4956,-538861.2853,-4272566.7,1062977.517,-3634358.716,-975750.6816,-1394783.287,-2657426.42,-184572.2947,-1376425.981,137572.5585,-591103.8012,-1654025.688,-46725.80248,-1122775.998,-161846.6104,245610.4411,-140884.1437,-469481.3655,-1231577.133,-344554.2853,1
167162458,8746941.523,-172585.204,-18873130.88,7095750.361,-1015140.094,-1043964.909,1965256.075,-4989146.233,3243800.446,-1638093.408,131741.5068,231672.9084,-311907.2599,-489895.1113,-438053.8641,915554.6847,-883132.6431,359114.326,-610090.7869,203544.1523,-260009.7638,-55011.04947,403431.3134,-968991.0785,475080.5752,-187806.2408,-92008.61808,145659.1336,-534945.9124,1
179815156,21457069.39,5822206.174,11810075.51,5479003.068,468099.9333,-925413.1833,-5587119.287,-3853412.15,1027256.058,-458559.0483,3210669.917,3268498.235,-262818.2789,127594.376,-1661966.609,-1606311.29,-27777.72897,762094.384,330009.3511,377253.6762,1743388.621,-259453.6075,-1719157.59,585903.959,-801923.9912,-458839.5446,1013106.538,304110.1603,-539924.8117,1
112986010,8112060.113,-1998367.241,-196354.1644,-1347519.731,-1715559.778,314289.2497,-983562.2122,-158459.1694,-1676075.705,-462838.422,-1536241.328,-276143.0874,-692650.0753,276695.3655,335545.7415,995868.0871,-7410.353634,647457.3859,22131.93448,374898.7996,252859.7343,374345.2714,449310.9885,368983.4111,-95325.42934,545610.1817,464392.0793,729723.1595,344206.4019,0
63375744,3620623.528,-789719.5835,-1755098.683,-1809997.266,1508520.797,1594066.622,-260654.5669,-258679.6136,1030742.238,1241865.667,-31985.59666,-238696.0515,344132.8824,496823.3216,69046.52547,-484179.6277,469123.2024,399654.2188,-219227.6715,-573696.8115,-246769.5335,-46581.16968,-442636.5954,-227871.3423,-644793.2957,215593.5865,-47472.77933,-345275.676,-386425.5371,0
141176876,29207962.22,9295359.858,6215648.048,4090823.064,27996.44298,-4105415.263,-4030751.477,-3761524.194,-1833985.013,-1554912.791,-1116811.046,-1493186.834,84129.12786,750410.0327,-103082.9335,-1077060.268,715378.1224,1300836.864,137413.5941,-372761.1817,29601.01196,-718454.9992,-204463.274,-307305.4916,549887.0145,27231.1982,250529.3085,124929.1121,346651.3988,1
146225268,-29318151.01,4348495.508,8729881.674,-3573797.132,8904805.512,-3091478.636,-1382480.471,4354797.851,717212.9228,-1034050.96,-1165524.687,-1957787.658,291225.5031,-864904.4952,-853949.1998,-590345.2324,-514657.131,-146764.0302,19001.40235,-736398.1497,-1071232.718,-1064100.988,-586681.452,-912255.4738,-447692.5179,-614372.6224,-616983.9953,-308665.1704,-723833.9165,0
138829974,16654975.61,2454536.869,4432715.96,3132957.244,2565313.267,2360225.93,606784.4893,34087.64851,-702181.6306,-837658.3827,-935655.4469,-1024649.945,-924496.4622,-427614.2626,-555881.756,414587.3203,667643.047,787730.2464,689565.8549,867577.0598,822502.7124,243077.8624,658041.5494,539504.1755,291130.6962,477082.6988,126591.0623,-69666.42857,98184.44605,1
220437744,26679425.83,4261895.688,2404564.22,-1138690.232,-152120.9155,687292.0369,843476.0298,464258.6668,226081.4044,-208285.6609,-652504.9777,-1279214.873,993032.142,387174.1507,611092.7621,73661.57139,1159064.343,-280967.1027,-327509.9471,105608.414,65323.29033,218406.7412,-230494.1279,459286.4036,235952.4879,-69745.44184,-413760.2289,15601.0561,62742.19765,0
168092916,20763890.12,16250021.37,6543214.005,1011041.059,-1841570.36,678183.235,3918800.722,5711416.046,5479342.351,5327919.385,4440104.284,3394042.159,2415326.088,1617857.571,1145826.698,1066918.988,819630.2827,876767.9323,204279.9896,-390460.1491,-183272.8675,-254625.2384,118989.6317,309080.9976,-77434.49161,26038.11169,232700.9943,684196.8259,711859.869,1
186155362,5627137.262,-4470577.182,1616073.821,-1115230.587,96447.07865,-215191.5011,182796.6862,-383887.0706,56160.92001,-164540.4214,218455.0549,-202753.7711,77888.23746,-167276.1504,175339.2043,-202896.3679,74967.34731,-40443.21252,56908.69622,-113044.6135,122927.5749,-67112.63629,12010.51225,-6538.911036,57595.83599,-71023.01812,17122.31604,526.3087919,12848.64216,1
181055496,-19373149.69,-1097199.256,9826702.278,2351627.659,590225.7554,-2182154.006,2364735.817,2671654.568,991237.2267,-687523.5553,-381898.0947,-1860757.097,926403.8934,-223495.0315,-1374253.343,84442.24805,1478650.643,583061.6316,-46395.79631,-536843.2812,858794.8934,-1360205.791,772950.5146,1003570.024,23373.83114,276139.0162,-273117.03,1456707.982,-513742.5099,1
162203680,29702107.74,2183040.876,-12556368.25,-2294168.426,6587408.046,-5153892.765,-1926969.475,2654410.094,-1339378.832,10033.65715,1199139.757,-1645372.395,-792646.4174,298725.7271,-297782.3726,64595.83738,193309.1432,-206698.0334,-311017.2179,-496686.9248,233735.609,-521722.1863,47396.58233,-213992.8974,275071.5252,-232313.3842,-253238.5403,-360378.7371,96008.09943,1
101436902,10165.37363,5319668.862,8172958.529,9471276.709,-1754625.424,-6573650.267,-4857683.446,-2695958.507,1248215.798,1421828.046,-623294.5354,1378776.546,-1207410.954,1217516.638,-131495.0432,-1749504.318,-240524.4852,-1813461.2,2298126.536,-168218.9556,153565.0554,-438222.0977,443782.6648,592253.4919,-154060.389,-749688.9336,-201482.1897,153766.4939,444268.0371,1
183493838,19064382.68,-10460565.43,-4277798.874,-6910349.95,-8507264.405,-3981598.587,-474700.8891,371669.5912,-542652.0987,-1376233.233,-2540553.161,-1661857.008,-1512934.387,740077.9681,-950313.8473,-203554.8761,540220.419,-1173065.834,-527423.3332,209561.0609,-1267179.045,377317.2738,563555.8117,-551823.5716,388140.9068,-553794.1559,-513575.1002,-290329.0835,39755.85255,1
148098022,-712115.834,-2852655.36,1520784.006,1056205.897,-1127309.638,-483250.4341,-895758.3801,-243210.2161,979417.1013,778210.9482,1217771.607,12739.27609,1049759.403,682329.7402,641737.7049,-302113.9807,-365210.8205,253835.3044,434365.0314,73167.11605,-324671.0073,-187690.9361,30648.94554,-146411.535,-355472.3037,-201868.7233,-68975.11867,137378.4751,-75177.7088,0
85140486,9161834.972,5758457.761,320593.5004,-5717217.307,-7185160.22,-5459349.766,-2438490.746,2464548.369,3544581.902,2676211.055,-702844.6089,-2901872.827,-2008441.662,-476100.6427,264400.0589,1378567.971,725790.6729,856693.6595,-136098.347,-516444.6073,-75482.47312,20403.82208,-203720.7356,-290306.0756,187254.6439,-31231.56726,262437.8379,531042.6663,-304398.1827,0
175476808,3791663.904,-3000380.593,467105.6858,-574588.4099,-314838.1899,763112.9091,-870009.7562,-422697.0718,-596944.2387,1210836.813,-1072661.619,941095.233,-118497.0726,-226180.4019,-782474.1615,186277.3153,671907.4028,-658129.3869,-3818.367973,546294.3203,-371872.2357,-257380.9076,359687.1229,-449976.6107,132184.7097,773438.1265,-351666.4557,-417898.4124,-77086.9184,0
159382826,54992190.23,19030850.96,-2025473.774,6590858.752,1083197.933,6204605.485,1812359.235,-1179384.626,-357891.9352,831727.5809,-574517.6724,-216604.957,152308.1059,1425324.696,-300931.5699,-273182.8602,-80282.08226,-95901.11341,-389436.1841,-1154851.045,861816.5104,305293.2803,-99301.9168,-665217.4991,-627870.8789,-500526.627,-332587.3051,-461602.7111,-344394.9982,1
60761364,7908048.291,-5816561.043,907802.6356,-552836.6956,-213121.8682,1362615.519,-1142727.264,717848.9513,-588215.0932,422972.3235,242937.8593,-453379.1762,297900.6025,-162803.2884,-43159.78576,516406.2308,-653615.3678,452378.3175,-221779.8163,148640.4422,173955.859,-180338.5764,23297.31627,7944.059052,26577.37864,15469.9841,-18530.22641,45472.34391,13018.1569,1
174010246,-14070344.5,-5816140.33,1829057.414,-2283183.178,-473432.6082,-906188.9023,653728.5232,-964674.9479,-563489.984,-964308.9973,62024.50807,220505.7431,323435.8137,-222915.7772,73959.84399,98440.39969,-144762.2172,366625.4132,-37529.26619,-53974.89575,53936.29782,228374.4754,-319432.842,372351.1316,-66363.398,171674.7371,-278870.7965,-78747.33157,258578.8793,0
188189360,34261542.79,-8830832.296,-4756016.47,1185337.412,1656428.521,-4137539.583,1382454.607,2211748.967,-181847.9234,-1974225.273,-115838.3175,208020.2211,1130982.591,-298268.5836,-126304.0744,-784544.8258,269649.3824,582901.978,-17042.121,-749666.8494,237823.285,54489.09307,572355.8758,-258733.9802,-833792.6972,-58846.5612,788313.5145,463484.9567,-283611.654,1
155391016,51529133.43,-119676.1806,2301707.15,-370982.9738,-1799130.773,-4038878.89,1833618.978,2611620.631,1557265.895,-2070221.882,846176.6737,1175693.711,1494791.757,-859504.9674,178977.6686,854276.4439,342458.0854,359840.0546,-1485987.122,505575.2181,-1640832.957,651810.1859,-912287.0942,-18342.08233,1305060.768,105681.0964,574278.0673,-917087.0894,847931.5194,0
178057850,34499874.2,-3479918.177,12504954.38,-3048206.146,-21050753.46,11983772.95,-3257602.371,-4955312.766,4139182.59,2569611.631,2083793.907,1201949.997,507542.5102,-3753618.126,-1499617.585,-1006898.382,2598846.595,-983654.6538,-252971.1658,2927637.404,-1979328.656,382563.9742,167924.1012,-643777.08,-2447307.76,425713.2564,223467.429,563179.0343,1141723.399,0
134147756,6863449.962,-18162756.12,-1194290.758,-847777.686,3613703.545,1696869.062,2642681.883,956873.7967,-218225.5541,-460116.0476,-167498.891,-1834935.906,-1295557.466,-1150067.582,615976.2738,989781.5639,1948518.677,1330257.345,-1723.742059,-1219281.611,-75853.21694,-608589.5354,-327224.0066,-294546.5429,405415.5674,351374.6947,193646.3071,167392.8771,429280.2154,1
31824858,5027392.187,15148.57395,-700142.2317,-5379522.887,-2505190.575,-3586654.113,1398597.237,1465960.999,-720194.6091,2407842.089,725074.4853,482966.2796,744700.0934,-493524.2335,-521123.4002,-1205411.801,-860557.6203,246377.8837,144823.9613,892654.046,530642.1607,39371.76923,236376.1293,453186.6459,290340.9506,426767.0139,-93301.00284,16022.94087,-110901.0466,0
117180070,-5268788.86,521524.5122,4447009.281,-7604340.265,3744009.35,628521.1129,-4150679.423,-1647296.685,622688.5735,1199334.211,877711.7915,355166.1949,984298.4451,1432196.512,22699.23546,-755115.0045,866869.1686,-1290373.999,-587663.7228,-176682.6843,-1341567.336,133357.4417,1104578.194,-367831.6736,83730.19505,88375.01744,-390335.0252,-74280.55167,440302.5791,1
152808052,-25876131.53,530846.023,4737649.77,-412879.558,-1124752.985,1427836.683,981896.2788,-837629.1001,-284154.9087,975562.1148,74017.17807,-599971.3074,95972.74648,655764.9079,-71467.88752,-275288.3718,197475.0414,403697.7073,-197961.3342,-94005.57619,200850.4687,240188.8565,-188507.0082,39350.39643,194320.2309,102538.9727,-232059.4984,83132.49024,154609.5538,0
104309774,-6561743.987,-13715563.63,-1142714.051,-780158.1318,2228884.498,5362769.986,-1233457.092,-5091638.251,792299.4342,1767452.25,-3588719.779,3393625.982,561377.4933,-4372821.724,-265703.2263,2369033.476,-283643.3833,-413983.6607,2149468.903,-2262375.968,280250.928,943014.3006,-1839055.07,205423.038,-445337.7332,-365241.8244,573151.0419,-575745.7456,-513767.7277,1
54896230,20962864.26,-3797741.03,-2991752.346,1035030.893,590904.6322,-1321308.383,-465281.0539,1203564.859,-1084495.403,-369148.5296,933197.947,-504768.148,-33159.78291,170102.7388,-156457.0507,147786.7327,101581.6589,53771.84244,-134607.2257,36109.82976,-51532.76745,-167060.4983,307181.9622,-101493.7606,-157786.7797,349543.8232,-157918.1819,-272099.6808,370772.3945,1
